text,label
"오늘도 좋은 물건 보내주셔서 감사합니다 
번창하세요",0
제 키와 몸무게에 정말 찰떡같이 잘 맞구요 가성비도 정말 좋습니다.,1
회사 형님 딸 수능선물로 사주었는데 너무 마음에 든다네요 ㅎㅎ,0
하...택배를 늦게 까가지고 환불도 못하게 되어서 다른 분들한테 도움이 되었으면 하는 바람에 리뷰 씁니다. 계속 검정색 털이 빠져요....... ㅡ_ㅡ. 주머니에 손 넣었다 빼면 손톱에 검은 털들이 껴있고요.. 모자쓰고 돌아다녔는데 화장 지우니까 얼굴에도 엄청 묻어있더라고요;^^ 제것만 그러는지.. 암튼 사이즈도 되게 애매해서 별로입니다. 그냥 간편하게 입고 다닐라고 산 건데 너무. 너무. 별로여서 차라리 다른 거 사라고 하고 싶어요.,1
지퍼가 불량이 아닌가하는 생각이 들 정도로 품질이 정말 별로입니다. 그 의외는 다 좋아요,1
딱 중국에서 대량 생산한 느낌이에요 무신사에서 저렴한 바지 사면 나는 그 느낌,0
디자인이 예쁘고 사이즈도 너무 오버하지 않아 코디하기 좋습니다,1
"출근할 때 비싼거 입기 싫고 걍 막 입으려고 삿으요
사이즈가 생각보다 크긴한데 .. 서브용으로 대충 입을게여",1
가성비로는 짱이네요 정말데일리로 잘입고다닙니다,1
"좋은 가격에 좋은 제품 잘샀습니다!
핏도 예술입니다~",1
반품,0
아주 딱 이쁘게 떨어지네요. 아주 좋아요 많이 파세요!!,0
매일 입고다닙니당!!! 따뜻하고 얇고 가벼워서 계속 손이 가옹,1
"나이키 230, 아디다스 삼바 225, 아디다스 스페지알 220 신어요. 예쁘게 신으려면 225도 좋아요. 저는 맞게 신는 걸 좋아해서 220 구매 했어요. 편하고 예쁘고 좋아요. 단, 신발이 너무 눌러져서 와서 아쉬웠어요.",1
280이 사면 작음 20자 20자 20자 20자,0
배송이 무슨 22일이 걸리고 왔는데 모자에 실밥 다 달려서? 올라가있고 옷에 먼지가 무슨 얼마나 많이 묻어있는지.. 22일(3주 넘게동안 기다렸는데..)좀 후회되네요..ㅋㅋ..먼지 때는것만 40분은 해서 사진 찍어 올리네요..,1
사이즈 진짜 안맞아요 이거때문에 교환 비용을 얼마를 쓴건지;;,1
주문 좋음,0
사이즈가 생각보다 작아요 1옵해서 입으면 맞을거 같아요,1
배송비 빨라요,0
"유니크한 디자인이 마음에 들어요 
옷 자체가 너무얇지도 두껍지않아서 저는 만족합니다
   패딩안에 받쳐 입을만해요 
근데 여름에서 가을로 넘어가는 날씨에는 기모로 산 이 집업이 더울듯 ..(열ㄴ많음)",1
후기좋아서 구매했는데~와이프가 다행이 자주 입네요,0
계속 품절이라 못사고 있었는데 재입고 풀리자마자 구매했어요! 기다린 보람이 있어요! 너무 이뻐요,1
"타 신발에 미해 매우 좁고 작지만, 색과 모양이 매우 좋습니다",0
"호피덕후로써 대만족
오버핏 너무 카와이 기모 부드러워서 앙 기모 띠❤",1
"저렴하게 잘 샀고
슬림하긴 한데 잘 늘어나서 불편하진 않고 예뻐요",1
애지중지해서 입고 한번빨았는데 목이 한쪽만 이렇게 늘어납니다...이것뿐만이 아니라 손 아래쪽 시보리도 똑같네요 이럴거면 길거리옷사지 이게뭐에요...,1
"마음에 들어서 재구매 했습니다
색깔도 이쁘고 핏도 이쁩니다",1
꽤 묵직한 편입니다. 투웨이라 좋고요 기장도 저스트한것 같습니다. 근데 후드 크기가 조금 큰것 같기도 합니다,1
별로,0
"도톰하고 옷 재질 너무 좋아요. 
구김 잘 없어요 
핏 좋아요.",1
"두께도 생각보다 좋구요...
사이즈도 정사이즈 입니다.",1
질도 좋고 괜찮아요^^ 너무 잘 산거 같네요~ 아이도 좋다고 하고 아주 좋아요~,0
가격 저렴하게 샀는데 요즘 교복처럼 입고 다녀요 털이 좀 빠지는데 가볍고 따뜻하고 핏도 예뻐요,1
"귀여워요!
포인트 신발로 신기 좋습니다
정사이즈로 나온 신발이에요 신발 내부에 패드가 생각보다 도톰해서 여유있게 신는 거 좋아하시는 분들은 반업하고 꽉끈하면 더 예쁠 것 같아요!",1
좋아요 건조기돌려도 안줄고 핏도 딱 원하던 레귤러함,1
핏도 딱 제가 좋아하는 핏이고 두가지 색상 다 마음에 드네요!!,1
따뜻 까끌거려요,1
한 치수 큰 거 할까 고민하다 말았는데 다행히 잘 맞아요,0
"색상,디자인 너무 마음에 들어서 사이즈만 확인하고 서둘러 주문했는데..
나그랑이네요~~ㅎㅎ
어깨가 있는편이라 오버핏으로 입을때는 나그랑 안입는데..
하지만 색상,디자인 실물보니 더 마음에  드네요~~~!
소재는 기모만 없지 도톰합니다!",1
강추,0
주문 느림,0
"기장이 길어서 수선해야 할줄 알았는데 딱 맞아서 놀랬어요 
품질도 괜찮아 보여요",1
요즘 이너로 활용하기 좋은 두께감. 핏도 적당합니다 네이비는 두루 잘 어울리네요,1
생각보다 너무 작게나와서 별로에여 ㅜㅜㅜ 좀 크게입고싶었는데,1
편하고 색도 원하는 그대로입니다 몇개째사는지 모르겠네요 잘입을게요,0
일단 핏이 너무 맘에 들고 재질도 입기 편하고 사계절 내내 입기 딱 좋습니다 이 집 슬랙스 맛집,1
"이번 체험단을 통해서 시그니처의 더블턱 와이드 슬랙스 블랙 색상 제품을 착용해보았습니다. 배송 과정과 포장은 매우 깔끔했고, 색감은 사진과 크게 다르지 않아서 좋았습니다. 슬랙스 특유의 매끄럽고 광택이 있는 원단이 잘 되어있어 격식이 있는 자리에서 자주 착용할 것 같습니다. 

평소 하의는 M사이즈 혹은 S 사이즈 중간 정도를 입는데
이번에는 이 제품에서 M사이즈를 착용했더니 허벅지와 밑단 모두 와이드 핏 특유의 여유가 느껴졌지만 기장은 조금 길다는 느낌을 받았습니다.

와이드 핏이라 다리 라인이 자연스럽게 퍼져 내려가며 전체적인 실루엣이 멋스럽고, 더블 턱이 잡혀있어 앞 옆 모습 모두 깔끔하게 떨어집니다. 제 기준으로 바짓단이 운동화나 로퍼와 매치했을 때 살짝 겹치거나 바닥에 끌릴 정도이니 사이즈 잘 참고하셔서 구매하시길 바랍니다 🙂",1
"얇아서 핏이 좀 예쁘더라고요
근데 택갈이 상품은 맞나봅니다 
이게 로고가 박혀있는게 아니고 로고 끝부분에 실이 몇번 감아져 있는 거더라구여 잘못하다 떼질 것 같지만 조심해서 입어보도록 하겠습니다",1
사이즈 고민했는데 S도 이쁜 오버핏으로 괜찮은거 같아요! 색감도 생각했던 색감이고 가슴쪽 그래픽 박음질이나 호피도 퀄리티 괜찮은거 같아요! 아 모자가 쫌 무거운것 같긴한데 대부분 후드가 요즘 그래서 신경쓰이는 정도는 아니에요~,1
굿굿,0
사용해 부드러워요,1
"생각보다 빨리와서 놀랬고 실제로 만나보니 예뻐서 놀랐습니더.
그리고 새신발이라서 아직 가죽이 뻣뻣한 느낌이 있네요 자주신어보면 익숙해질듯 합니다 
잘신겠습니다 감가합니다",1
가격이 절반정도싸게사서 좋았습니다 ㅎ 번창하세여 ㅎㅎ,1
환불,0
신축성 연해요,1
이너로 입을려로 샀는데 사진으로 봤던 거처럼 핏이 넘 좋아요,1
옷 원단을 잘 모르지만 제가 느끼기에 싼마이 느낌이 너무 듬,1
신발이 이쁘고 좋아요 발 편하고 완전 깔끔합니다!,0
칼배송 빨라요,0
"옷 핏이나 두께, 색상 모두 너무 마음에 듭니다.  만족합니다!",1
도착 빨라요,0
발볼이 좁은 편이고 평소 250 신는데  적당하게 딱 맞았어요,1
사이즈 커서 교환했는데 작음 교환 절차가 너무 느려서 그냥 입음,1
다 좋은데 옷 마감처리가 제대로 안되어있어서 아쉽네요,1
원단이 엄청 두껍습니다. 그만큼 탄탄한거 같아서 좋아요,1
사이즈 적당하게 잘 떨어지고 기장도 적당해요 다만 한여름에 입기에는 더울듯 합니다,1
"안녕하세요
스페지알 네이비 이뻐요
기본 색상이라 디자인도 심플하고 코디하기도 매우 편해요
신발도 편하고 좋아요 감사합니다",1
원단 좋아요,1
실물 커요,1
조립 작아요,1
포장 빨라요,0
까슬까슬하고 너무 별로네요 싼게 비지떡 정확함,0
"어떤 브랜드에서 사야 가격값을 할까 고민하다가 예일이 가장 디자인이나 퀄리티면에서 무난할 것 같아서 예일후드티를 구매하게됐습니다!

배송
- 보통? 주문하고 이틀째였나? 그때 상품 준비가 됐던 것 같아요. 급하게 필요한 건 아니었어서 배송기간은 만족합니다!

퀄리티
- 다른 브랜드들보다 퀄리티가 더 괜찮은 느낌은 있는 것 같아요. 가격도 적당하고 옷이 너무 가볍거나 그런 싼티나는 재질이 아닌 딱 생각한 재질입니다. 나름 탄탄하고 적당히 무게감이 있어요.

핏
- 사진에 나온 것처럼 160/57에겐 이런 핏이 나옵니다! 일부로 크게 입고싶어서 L사이즈로 시켰는데 만족합니다!",1
"어깨선이 묘하게 이상해요
뭔가 저렴해보임(저렴하게샀지만)",1
가성비가 좋고 색깔도 이쁘고 사이즈는 한치수 크게 입으시는거 추천해요,1
사이즈는 넉넉하게 주문하세요 살빼고입어야할듯하네용,1
멜란지 마스터 브랜드가 퀄리티가 좋아요. 원단도 짱짱하고 재질도 좋네요. 앞으로도  자주 구매 할거 같아요,1
하도 배송이 안와서 배송취소하니까 무시하고 그때 보내서 너무 별로였습니다,0
그냥 집앞 마트갈 용입니다. 얇고 기장은 짧습니다. 참고하세요,1
만족스럽습니다 요새 스타일 바지네요 사이즈도 잘맞고 색상도 이뻐요 토피 제품은 항상 만족스럽습니다,1
스트레이트한 핏으로 바지 찾고있었는데 만족합니다요,1
무슨 말이 필요할까요 이 날씨에 입기에 그냥 너무 찰떡인것을,0
아주 좋고 마음에 듭니다 안쪽 재질은 부들부들한 기모에욤,1
"넘 좋아요
바로 다른색으로 추가구매 갑니당!!!
따뜻하고 편하고 예쁘고 다합니당",1
만족합니다. 예쁘네요. 요즘 날씨에 입기 딱 좋습니다.,0
핏 딱 맞아요,1
이거 전량 폐기해야될 수준으로 마감상태가 너무 안 좋음 이 후기 보면 사지마세요 보세보다도 못 함,1
"정사이즈로 사면 작아요
착화감 안 좋아요
신발에 절벽이 있음",1
칼배송 빨라요,0
날씨가  아직많이춥지않아 지금입기 좋네요! 사이즈도 적당히 잘맞네요!,1
"중딩아들 맘에 들어하네요
가격대비 퀄리티 좋아요",1
가격에비해 상당하 좋네요 정가로사면 아쉬울듯,1
그냥 무난한 슬랙스인데 가격이 너무 착해서 만족합니다,0
"색, 마감 다 좋았어요. 저같은 경우는기장이 살짝 길어서 수선해야할거같아요",1
신발끈 커요,1
회사 출근룩으로 활용하기 좋은 옷이에요!!,0
"핏감 좋고 간절기에 입기 딱 좋은 두께감이네요
색깔별로 구매해도 아주 잘 입을 것 같아요",1
굿뜨 ..!! 근데 쪼매 큰거 같기도 하고… 후기에 핏에 관한 말이 디게 많던데 이건 핏되게 입는 옷은 아인거 같습니다. ㅑ,1
일단 받았을때 어 좀 큰거 같기도하고..? 라는 생각을 했지만 그냥 옷이 두꺼운거더라고영 완전 따뜻하고 예뻐용!!,1
품도 기장도..사이즈가 커요.ㅋ 편하게 입기는 좋겠어요.ㅋ,1
두어번 입으니까 보풀일어납니다 영 별루입니다,1
도착 굿,0
별로,0
소매 연해요,1
여름 딱 맞아요,1
"기모가 따듯하고 엄청 부드럽고 편해요! 
사이즈도 넉넉해서 입기 좋아요",1
발 볼이 넓어서 사이즈 고민하다가 너무 딱 맞는것보다는 좀 널널한게 신기에 좋을거같아서 한사이즈 업해서 주문했는데 넘 크지않고 딱 신기 편해서 한사이즈업하길 잘한듯해요ㅋㅋ 색도 고민하다 커피로 했는데 실물 색이 훨씬 예쁘고 진짜 여기저기 다 잘어울려요ㅠ 너무 만족스러워요!발바닥쪽이 좀 아플까 걱정했는데 걱정한게 무색할만큼 불편한거 없고 편했어요ㅋㅋ,1
"기장이 생각보다 길지만 오버핏이니
그냥 입으려구요
재구매하면 한사이즈 다운할것 같아요
그래도 색조합이 이쁘고 맘에 듭니다",1
172에 65키로 딱 보기 좋고 따뜻하고 예뻐요,1
옷이 사이즈도 딱 맞고 핏도 엄청이쁘네요! 완전 마음에 들어요 강추입니다,1
n번째 재구매중인 무탠다드 슬랙스 적당한 스판기와 기장감은 허벅돼인 저에게도 너무 찰떡인 슬랙스입니다,1
너무이뻐서 맨날맨날 계속 계속 입고싶어요헤헿,0
"밑단 통이 커서 할렐레 다니기 좋아요
허리가 좀 작아서 사이즈 업했어요ㅠ",1
기모로해서 크게샀더니 낙낙한게 따숩고 좋네요 굿,0
기장은 엉덩이 다 덮고 소매가 좀 긴 편이에요. 근데 한번 세탁하니까 살짝? 줄어든거 같아서 딱 맞아요 기모가 아닌데도 따뜻해서 좋았어요!,1
생각보다 슬림하게 나왔고 품에 비하면 기장은 긴 편. 어깨쪽 봉제선이 없어서 어깨 좁아보임.. 모자는 커요,1
반품,0
저렴한 가격에 이정도 품질의 상품을 받아보아서 만족스럽습니다. 생각보다 폭닥해서 따뜻하고 가볍습니다. 한 가지 아쉬운 점이라면 물세탁이 안되는 부분입니다. 이 부분은 체크하지 못했네요.,1
히포가 약간 안 맞네요 청바지 잘 맞게 구매하는건 정말 어렵습니다.. 하지만 색감이 마음에 들어 좋습니다.,1
사이즈 작고 입고 벗을때마다 안쪽 털 계속 떨어짐,1
사이즈도 좋고 옷도 이뻐서 자주 자주 입고다녀요,1
너무 커요 ㅠㅠ 바지 기장 꼭 체크하시고 165 정도 되시면 기장은 줄여야 할것같아요,1
"180cm 남자, 팔이 평균보다 조금 긴편 기준으로 3XL 가야 사이즈가 정핏으로 딱 맞습니다.",1
리뉴얼 전보다 살짝 어두워졌네요. 밑단 고무줄이 ㅏㄹ짝 허벌이라 아쉬워유 그래도 예쁩니다,1
"세미 와이드 일자핏으로 적당한 길이에 마음에듭니다 
진작살걸 그랬네여 
구김도 덜 가는 재질이라 자주 입어질거 같아요",1
"가성비잇는좋은경량패딩. 유행 빨리지나갈것같아싸게구매, 만족! 그러나 색이 너무 질림",1
배송빠르고  상품 완전 좋네요 주변 사람들 한테 소개시켜줄게요,1
가볍게 입기 좋아요. 더 추워지기 전에 자주 입어야 겠네요,1
저렴한 가격임에도 짱짱해서 좋아요. 잘입겠습니다,1
기모 있는것이 넘나 넘나 넘나 넘나 넘나 넘나 불편해요....,1
"호피바지와 매치가 아주 쥑여줍니다❤
부드러운 앙 기모 띠❤",0
"항상 무신사 애용하고있어요!
배송도 너무빠르고 품질도너무좋습니다 또 이용할게요 감사합니다!!",1
